Filepath,Source,augmented,NclCvx_R_mean,NclCvx_H_mean,NclCvx_Cr_mean,NclCvx_B_std,NclCvx_H_std,NclCvx_Cr_std,RocCvx_R_mean,RocCvx_B_mean,RocCvx_H_mean,RocCvx_Cr_mean,RocCvx_Cb_mean,RocCvx_G_std,RocCvx_B_std,RocCvx_H_std,RocCvx_A_std,RocCvx_Cr_std,Circularity,Convexity,Solidity,Label
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_112418.jpg,Original,1,0.968470811843872,0.999602735042572,0.9992043375968932,0.898979127407074,0.9168012142181396,0.978749692440033,1.9481912851333616,1.2644935846328735,1.0119472742080688,1.0239299535751345,0.9163324236869812,1.3723788261413574,0.9777594208717346,2.3919432163238525,1.375586748123169,1.416625738143921,1.1635988770548442,0.9239294486018363,0.9850541144132184,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_114542.jpg,Original,0,0.8815255761146545,1.0058646202087402,1.0030922889709473,0.8252947330474854,0.7555410265922546,0.8573319315910339,1.250762939453125,1.0539382696151731,0.9875871539115906,0.993454933166504,0.9523937106132508,1.231226921081543,1.1610368490219116,1.3704079389572144,1.1878881454467771,1.2374719381332395,3.270767951556924,0.6545572328984028,0.6906074074073255,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_114899.jpg,Original,1,0.9465937614440918,1.001421332359314,1.000166416168213,0.8908477425575256,0.7949036359786987,0.9632187485694884,1.5726025104522705,1.142006516456604,0.9847609996795654,0.9982150197029114,0.9098297357559204,1.224440097808838,1.0240968465805054,2.2134270668029785,1.270180106163025,1.3317168951034546,1.5398847210786943,0.8146173397238621,0.9297073297072334,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_115323.jpg,Original,1,0.9621697068214417,0.9987667798995972,0.9982591271400452,0.8607392907142639,0.6529659628868103,0.9681814312934875,1.92148756980896,1.2514218091964722,1.0300394296646118,1.0424045324325562,0.8951273560523987,1.606423020362854,0.9276700019836426,3.832911729812622,1.8331921100616453,1.3392549753189087,1.18749840686437,0.917731102980426,0.9757569451668944,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_115777.jpg,Original,1,0.9429812431335448,1.0019850730895996,0.9995740652084352,0.8889207243919373,0.863045871257782,0.9471768140792848,1.5767027139663696,1.1483851671218872,0.9799230098724364,1.004307746887207,0.9179567694664,1.1915587186813354,0.9463568925857544,1.8748910427093504,1.2387776374816897,1.4258856773376465,1.6684963755776687,0.8112802761218174,0.9252085530730724,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_116477.jpg,Original,1,0.9624086618423462,1.001286864280701,0.9996030926704408,0.9244933128356934,0.7439547777175903,0.9679739475250244,1.5807228088378906,1.1712573766708374,0.9801185727119446,1.0061314105987549,0.91197669506073,1.2279253005981443,0.9287849068641664,2.78684139251709,1.4263849258422852,1.3998500108718872,1.4503798378094304,0.8460125565475799,0.9552715654951094,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_119131.jpg,Original,1,0.930644392967224,1.0022820234298706,0.9992501139640808,0.9068620204925536,0.8520108461380005,0.9437330961227416,1.3469277620315552,1.090917468070984,0.9885848164558412,1.0037508010864258,0.9437296986579896,1.178308606147766,1.0459039211273191,1.534476399421692,1.1866114139556885,1.2411181926727295,1.8761485645847344,0.7768250276110514,0.8464912280700982,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_119883.jpg,Original,1,0.9572506546974182,0.9990739226341248,0.998585879802704,0.8897836804389954,0.8529183864593506,0.9544315338134766,1.7803168296813965,1.2099475860595703,1.0169049501419067,1.025813341140747,0.91442209482193,1.26600980758667,0.8588171005249023,2.4193294048309326,1.387377142906189,1.5277907848358154,1.2316581084688722,0.9013811337932672,0.965863874345415,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_120278.jpg,Original,1,0.9261250495910645,0.9972099661827089,0.9978163838386536,0.8741377592086792,0.7753328680992126,0.9543257355690002,1.570636749267578,1.1291934251785278,1.0215518474578855,1.0168671607971191,0.9049633145332336,1.0670844316482544,0.8725199699401855,1.9991410970687864,1.230522632598877,1.2507202625274658,1.4962348395911154,0.8615429012381773,0.9009710868490806,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_120688.jpg,Original,0,0.9332800507545472,1.0049209594726562,1.001006245613098,0.8913545608520508,0.6170856356620789,0.9080921411514282,1.2224947214126587,1.0515955686569214,0.983590304851532,0.996644139289856,0.9616199731826782,1.360236644744873,1.1610171794891355,1.7369706630706787,1.282981514930725,1.2557823657989502,2.0160372171903886,0.795962850845682,0.7818148787355089,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_121453.jpg,Original,1,0.9609397053718568,1.0026252269744873,1.0002061128616333,0.8389102816581726,0.6353676319122314,0.9686432480812072,1.8429292440414429,1.2613883018493652,0.9433472156524658,0.9955496788024902,0.8799979090690613,1.7854396104812622,1.121135115623474,3.6320583820343018,2.063323736190796,1.5251216888427734,1.1889920704006922,0.9165783207688928,0.9714922758399984,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_121897.jpg,Original,1,0.9439998269081116,1.000713586807251,0.9980635046958924,0.8729755878448486,0.7828758358955383,0.9517013430595398,1.488662838935852,1.1190569400787354,0.9937734603881836,1.0168980360031128,0.9252575039863586,1.394217610359192,1.2399935722351074,2.091146945953369,1.3192247152328491,1.306394100189209,1.7595544331987727,0.7680271311384449,0.9103971263220187,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_1223.jpg,Original,1,0.91665381193161,0.9962174296379088,0.9990419745445251,0.8539932370185852,0.7185103297233582,0.940813422203064,1.5345523357391355,1.122595191001892,1.0242608785629272,1.0061451196670532,0.9022923707962036,0.9500625729560852,0.7808136940002441,1.960206389427185,1.123183250427246,1.309451937675476,1.7713890313712537,0.7924456663071099,0.8798407167744271,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_124389.jpg,Original,0,0.9687787294387816,0.9997798800468444,0.999354362487793,0.9071961641311646,0.8168341517448425,0.9784216284751892,1.6916208267211914,1.2453011274337769,1.0048755407333374,1.0143015384674072,0.9293614625930786,1.375257968902588,0.767264723777771,2.891304016113281,1.7717058658599854,1.365258812904358,1.2257942431898907,0.9013861528164386,0.9716696805303496,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_124620.jpg,Original,1,0.919952154159546,1.0113450288772583,1.0061485767364502,0.9476985335350036,0.8123491406440735,0.9709506630897522,1.2483450174331665,1.038588285446167,0.9648026823997498,0.9809245467185974,0.9248102903366088,0.9099528193473816,1.00649893283844,1.4024064540863037,0.9670977592468262,1.0329054594039917,1.861011127700532,0.8665574095399203,0.8031830238718268,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_124938.jpg,Original,1,0.953599214553833,1.0057114362716677,1.0013614892959597,0.8393502831459045,0.617395281791687,0.9518764019012452,1.8856182098388672,1.2535911798477173,0.8909890651702881,0.974015176296234,0.8641149401664734,1.4790557622909546,0.9528009295463562,3.2683591842651367,1.5084072351455688,1.5815997123718262,1.2228207345266682,0.8989145051561263,0.9649685615294952,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_126411.jpg,Original,1,0.950662076473236,1.000127911567688,1.0000354051589966,0.8350819945335388,0.8822387456893921,0.9633998870849608,1.6390249729156494,1.202452540397644,0.9983436465263368,0.999543070793152,0.918533444404602,1.1396398544311523,0.8901463150978088,1.9671008586883545,1.3664861917495728,1.389484405517578,1.4968718559986176,0.8207064718945852,0.9428315158380832,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_126424.jpg,Original,1,0.9495635628700256,0.997251033782959,0.9965888261795044,0.903744339942932,0.8642416596412659,0.9454940557479858,1.562286138534546,1.1426560878753662,1.030646562576294,1.0380289554595947,0.9373549818992616,1.2759822607040403,1.0020849704742432,1.8695772886276243,1.3534865379333496,1.217789888381958,1.4991964446352872,0.8463205986011241,0.9328339821612442,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_126839.jpg,Original,1,0.967385232448578,1.003467679023743,1.0007818937301636,0.90647292137146,0.7765699028968811,0.9577101469039916,1.8391951322555544,1.2346396446228027,0.910775899887085,0.9798813462257384,0.8859767913818359,1.4792912006378174,0.9189252853393556,3.100945949554444,1.4890559911727903,1.7106122970581057,1.1947405514793672,0.9113801375054008,0.9765436794724672,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_127306.jpg,Original,1,0.9279931783676147,1.0047491788864136,1.0025233030319214,0.8888537287712097,0.841948926448822,0.915056049823761,1.276108980178833,1.07397723197937,0.981789231300354,0.990324318408966,0.9523181319236756,1.1737345457077026,1.090366244316101,1.4324687719345093,1.181344747543335,1.2577693462371826,3.0118715626695627,0.6263006864256282,0.8046367457856733,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_127671.jpg,Original,1,0.923072874546051,0.9936609864234924,0.9927240014076232,0.9806299805641174,0.9911825656890868,1.0501476526260376,1.1800099611282349,1.0509861707687378,1.0148330926895142,1.0170259475708008,0.9812496900558472,0.9722050428390504,0.6759077310562134,0.962785303592682,1.0921099185943604,0.8248922228813171,2.826888975707548,0.7315707981183991,0.7134297987790283,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_127868.jpg,Original,1,0.957430362701416,1.004641056060791,1.0021858215332031,0.8607994318008423,0.77325838804245,0.9253900051116944,1.743346095085144,1.2241042852401731,0.9189578890800476,0.9618331789970398,0.8727198839187622,1.258212685585022,0.967252254486084,2.5978705883026123,1.3648329973220823,1.6749017238616943,1.27178928335193,0.8902087437074857,0.9602828212289664,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_128084.jpg,Original,1,0.9212358593940736,0.9946320652961732,0.9928947687149048,0.8883838653564453,0.886041522026062,0.9061647057533264,1.6074700355529783,1.1629607677459717,1.0413999557495115,1.0547997951507568,0.9652947783470154,0.7924643754959106,0.6485663056373596,1.3250133991241455,1.5188632011413574,1.2549011707305908,1.5324747705660209,0.8592103264388422,0.9029005434425584,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_128423.jpg,Original,1,0.955091118812561,0.999928653240204,0.9987660050392152,0.8934228420257568,0.8418528437614441,0.9062616229057312,1.5285090208053589,1.130374550819397,1.0008394718170166,1.0145232677459717,0.9386216402053832,1.4154704809188845,1.1562793254852295,2.1042673587799072,1.5020378828048706,1.7265989780426023,1.4338977783380888,0.8491560937126252,0.9386418702113892,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_129537.jpg,Original,1,0.93665212392807,1.000602960586548,1.0012134313583374,0.890943169593811,0.7693581581115723,0.9692693948745728,1.337208271026611,1.0758949518203735,0.9967901706695556,0.9935407638549804,0.9422603845596312,1.2136499881744385,1.1180555820465088,1.7793235778808594,1.132887601852417,1.1374881267547607,1.7693846997672766,0.8361931788458065,0.8595819371308662,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_129641.jpg,Original,1,0.9373012781143188,1.004408597946167,1.0021672248840332,0.8302244544029236,0.8067820072174072,0.9059810042381288,1.6085469722747805,1.1994152069091797,0.9572108387947084,0.9789655804634094,0.927053689956665,1.4547560214996338,0.9907376766204834,1.9815727472305296,1.565139889717102,1.562340259552002,1.7086651278892655,0.7780325522776579,0.9209436183664657,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_129960.jpg,Original,1,0.9064514636993408,0.9937483668327332,0.9940648078918456,0.8565858006477356,0.7377690672874451,0.9158130288124084,1.4523284435272217,1.1097851991653442,1.0302282571792605,1.0286980867385864,0.9360719323158264,1.1485246419906616,0.9014509320259094,1.6945785284042358,1.250285506248474,1.1534781455993652,2.266916208786817,0.6993916041072095,0.84172288531388,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_130694.jpg,Original,1,0.9390679597854614,0.9973251223564148,0.9980815649032592,0.896062970161438,0.884204089641571,0.9451233744621276,1.6328989267349243,1.1451481580734253,1.0277836322784424,1.0199263095855713,0.9126286506652832,1.0917938947677612,0.9049842953681946,1.743450403213501,1.1873810291290283,1.3720866441726685,1.340051781701455,0.8887894767152306,0.9283337294983444,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_130831.jpg,Original,0,0.9354522228240968,1.000694751739502,0.9983606934547424,0.8565946817398071,0.7121401429176331,0.9292476177215576,1.3836877346038818,1.1072096824645996,0.99587082862854,1.009744644165039,0.9334036111831664,1.3143205642700195,1.0575088262557983,1.9819295406341555,1.3845632076263428,1.3282800912857056,2.332987510586097,0.6833873377459657,0.8676997200337998,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_131174.jpg,Original,1,0.9086317420005798,0.996615707874298,0.9983569979667664,0.8250972032546997,0.7679679989814758,0.922115683555603,1.4693422317504885,1.1237846612930298,1.017384648323059,1.0084396600723269,0.9272549152374268,1.2669354677200315,1.0455970764160156,1.7329190969467163,1.418380856513977,1.3157669305801392,1.7052887627234212,0.8472334380063982,0.8529674537331393,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_136062.jpg,Original,0,0.932876467704773,1.00615656375885,1.0009737014770508,0.8129675984382629,0.6685605645179749,0.8957187533378601,1.9603677988052368,1.2638068199157717,0.911916196346283,0.9860681295394896,0.8807154297828674,1.5761293172836304,0.8849688172340393,2.7616055011749268,1.7932729721069336,1.9286714792251587,1.4410308102026288,0.8437860941084199,0.9503377855705276,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_136209.jpg,Original,0,0.935232400894165,0.9968419671058656,0.9974517226219176,0.8659692406654358,0.8050087094306946,0.953661561012268,1.7015072107315063,1.1589369773864746,1.0342050790786743,1.0276015996932983,0.9048141837120056,1.120983004570007,0.9474300742149352,2.0634961128234863,1.3070728778839111,1.286714792251587,1.376399640236852,0.9007480765853192,0.934512022630702,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_139275.jpg,Original,1,0.97011399269104,0.99754798412323,0.9979367256164552,0.9571146368980408,0.984738826751709,0.9757853746414183,1.4486883878707886,1.126660704612732,1.036813259124756,1.030978441238403,0.9591201543807985,1.1243630647659302,0.8578278422355652,1.0622514486312866,1.208485722541809,1.0848332643508911,1.3349129009515095,0.8739062617832715,0.9519772813969442,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_139552.jpg,Original,1,0.9850977063179016,0.9989634156227112,0.9988968968391418,0.9366011619567872,0.9869831800460817,0.9768869280815125,1.567686676979065,1.1876822710037231,1.0394885540008545,1.042021870613098,0.9639448523521424,1.4657161235809326,1.2569899559020996,1.1106948852539062,1.468792200088501,1.31490159034729,1.1603145847990708,0.9224639995618968,0.9885193048674225,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_139733.jpg,Original,1,0.9254127144813538,0.997610330581665,0.9982210397720336,0.8223925828933716,0.6226358413696289,0.8826773762702942,1.51298189163208,1.1280462741851809,1.0164352655410769,1.0122349262237549,0.9122499823570251,1.291215896606445,0.9685984253883362,2.268087387084961,1.5294694900512695,1.5544012784957886,1.6906133203663811,0.8142271459545263,0.889611584954177,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_141630.jpg,Original,1,0.9737101197242736,1.0012962818145752,0.9988144040107728,0.9188749194145204,0.593025803565979,0.9637097716331482,1.867074012756348,1.2327487468719482,0.9572499990463256,1.0391031503677368,0.9096217155456544,2.0715816020965576,0.9167502522468568,4.673920154571533,2.088707685470581,1.6284481287002563,1.1766051156803632,0.9219258440549204,0.9846731060907654,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_141631.jpg,Original,0,0.9217351078987122,1.0081294775009155,1.0018131732940674,0.7494590282440186,0.5296813249588013,0.937836766242981,1.9501888751983645,1.2937798500061035,0.9013020992279052,0.9779870510101318,0.872531533241272,1.4308141469955444,0.7642250061035156,2.869624853134156,1.710027098655701,1.5109317302703855,1.3235772701050768,0.8905527320804665,0.9400899834239947,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_142746.jpg,Original,1,0.9083421230316162,0.998141586780548,0.99891197681427,0.8105359077453613,0.6588476896286011,0.8934248685836792,1.5624258518218994,1.1458144187927246,1.0114037990570068,1.0066763162612915,0.9112407565116882,1.107117772102356,0.8901617527008057,2.1054396629333496,1.271436333656311,1.4870797395706177,1.7310752785424872,0.7947496113990956,0.8749249549728962,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_143059.jpg,Original,1,0.938984513282776,1.00538432598114,1.0018906593322754,0.8198654055595398,0.623479962348938,0.9275327920913696,1.8512545824050903,1.2476866245269775,0.9248806238174438,0.9736235737800598,0.8696723580360413,1.3373205661773682,0.8917357325553894,2.9404122829437256,1.5601803064346311,1.6002029180526731,1.2875363901530337,0.8853270183647538,0.9474396380395832,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_14309.jpg,Original,1,0.9355916380882264,1.003631830215454,1.0015208721160889,0.864887535572052,0.674296498298645,0.9264355301856996,1.4863829612731934,1.1242561340332031,0.9725740551948548,0.988514482975006,0.9122653603553772,1.2264806032180786,1.031187891960144,2.223440647125244,1.234856128692627,1.4149104356765747,1.7307296667865184,0.7926272656694032,0.8998628257886443,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_144863.jpg,Original,1,0.9388116002082824,1.0010344982147217,1.0002387762069702,0.8631522059440613,0.7718393802642822,0.9245591759681702,1.427315354347229,1.111167550086975,0.9927757382392884,0.9983328580856324,0.9294928312301636,1.2972768545150757,1.1392083168029783,1.9499859809875488,1.3601210117340088,1.4186867475509644,1.9512223567166267,0.737681851753514,0.8887174366886735,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_145728.jpg,Original,1,0.9524621963500975,1.0006848573684692,0.9998275637626648,0.846771776676178,0.8097556233406067,0.9548473358154296,1.9153016805648804,1.276583909988403,0.9868147373199464,1.003320813179016,0.9030773043632508,1.3343631029129028,0.8504719138145447,2.748966932296753,1.5971620082855225,1.640649914741516,1.245609423741499,0.8933627519093696,0.9656433091163849,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_147282.jpg,Original,1,0.93253356218338,0.9986245036125184,0.9980276823043824,0.8405143022537231,0.6882976293563843,0.955171525478363,1.5675747394561768,1.1540473699569702,1.011571168899536,1.016592264175415,0.9162249565124512,1.3721542358398438,1.105854630470276,2.32422947883606,1.3812687397003174,1.27617084980011,1.5311070602205936,0.8393733932027506,0.9067948509042766,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_147402.jpg,Original,1,0.9296694993972778,1.006612777709961,1.000971436500549,0.880791962146759,0.7584628462791443,0.9456579685211182,1.4616436958312988,1.1050209999084473,0.956593930721283,0.9936241507530212,0.9145445227622986,1.2509472370147705,1.1698037385940552,1.8965818881988523,1.2065075635910034,1.2950526475906372,1.6639824185519,0.8525884481226077,0.8855970512551801,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_147981.jpg,Original,0,0.8748663067817688,1.0024908781051636,0.997899293899536,0.7786597013473511,0.4281924366950989,0.8531203269958496,1.5391881465911863,1.149466872215271,0.9892663955688475,1.0090516805648804,0.9210422039031982,1.2776118516921997,0.8901371955871582,2.1206839084625244,1.435517191886902,1.4587087631225586,2.565878884505943,0.6907973073655418,0.825648723997338,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_151210.jpg,Original,1,0.8962573409080505,1.003928303718567,0.998581051826477,0.7925707101821899,0.6710160374641418,0.9428052306175232,1.881767630577088,1.2476410865783691,0.966610848903656,1.0120607614517212,0.8711463212966919,1.2089428901672363,0.8132359981536865,2.367612838745117,1.4580267667770386,1.375218152999878,1.5432900176876954,0.8477357993788521,0.909444624577247,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_152650.jpg,Original,1,0.9821206331253052,1.0014415979385376,1.0010297298431396,0.910878598690033,0.909231424331665,0.9512515664100648,1.7772305011749268,1.2949737310409546,0.9373350143432616,0.9552362561225892,0.9241728782653807,1.741154670715332,1.2395179271697998,2.68091082572937,1.8158392906188965,1.9413563013076784,1.117600663489527,0.9379886020334048,0.994005994005884,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_152708.jpg,Original,1,0.8722167611122131,1.027822971343994,1.0095323324203491,0.9263399243354796,0.4638928771018982,1.0807428359985352,1.0939228534698486,1.007649540901184,0.9795496463775636,0.9929936528205872,0.970065712928772,1.058724284172058,1.0438835620880127,1.2399868965148926,0.9933386445045472,0.9119254350662231,5.741872336172903,0.7011853819258219,0.4338515228425709,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_152930.jpg,Original,1,0.8854166269302368,0.9931387305259703,0.9953522086143494,0.8152043223381042,0.8817147016525269,0.919949233531952,1.806638479232788,1.19501793384552,1.0483014583587646,1.032719373703003,0.9022919535636902,0.927257478237152,0.6557899117469788,1.3633261919021606,1.182997465133667,1.227764368057251,1.6131718087704172,0.8207484892002177,0.8919223378171239,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_153085.jpg,Original,0,0.9160488843917848,1.008792519569397,1.0019893646240234,0.8500311970710754,0.6903539896011353,0.8937103152275085,1.4660927057266235,1.1172515153884888,0.951184868812561,0.988954782485962,0.9123510122299194,1.199455976486206,1.0337817668914795,1.9039111137390137,1.2461780309677124,1.4364323616027832,1.947169781976428,0.7820271967186324,0.8608447342623823,basophil
/Users/n0721059/DataScientest/Projects/blood-cell-classification/data/raw/basophil/BA_154572.jpg,Original,1,0.9463334083557128,1.0027059316635132,0.9994738698005676,0.8120918273925781,0.6306126117706299,0.9674754738807678,1.6475614309310913,1.2118676900863647,0.967349648475647,1.0063483715057373,0.909097135066986,1.6797449588775637,1.1505601406097412,2.844829797744751,1.9009790420532229,1.3256936073303225,1.445976926786951,0.8466401904224519,0.9373952648991594,basophil
